order_id,customer_id,product_id,seller_id,order_date,delivery_date,quantity,selling_price,discount,final_amount,payment_method,order_status
O006324,C03137,P00277,S0300,2026-02-10,2026-02-12,1,4199.0,629.85,3569.15,COD,Delivered
O006325,C03461,P00204,S0006,2026-05-30,2026-06-05,2,1954.0,586.2,3321.8,COD,Delivered
O006326,C01505,P00776,S0215,2026-01-01,2026-01-04,2,1113.0,556.5,1669.5,COD,Delivered
O006327,C02322,P00168,S0015,2025-11-21,2025-11-25,1,2000.0,100.0,1900.0,COD,Delivered
O006328,C03405,P00789,S0269,2025-11-14,,1,1983.0,99.15,1883.85,UPI,Cancelled
O006329,C02331,P00914,S0142,2026-03-26,2026-04-02,1,337.0,33.7,303.3,COD,Delivered
O006330,C02026,P00225,S0037,2026-03-11,2026-03-16,1,1928.0,0.0,1928.0,Net Banking,Delivered
O006331,C03482,P00770,S0177,2026-04-12,2026-04-15,1,252.0,63.0,189.0,COD,Delivered
O006332,C02743,P00659,S0288,2025-08-29,2025-09-06,1,1154.0,230.8,923.2,Net Banking,Delivered
O006333,C03508,P00787,S0246,2026-07-21,2026-07-25,1,1403.0,350.75,1052.25,UPI,Delivered
O006334,C04425,P00975,S0236,2026-06-28,2026-07-03,2,3592.0,0.0,7184.0,COD,Delivered
O006335,C02554,P00644,S0132,2026-02-22,2026-02-27,1,1181.0,354.3,826.7,COD,Delivered
O006336,C04285,P00425,S0022,2026-07-19,2026-07-24,2,2486.0,1491.6,3480.4,COD,Delivered
O006337,C00211,P00518,S0268,2025-11-23,2025-11-27,2,1552.0,155.2,2948.8,COD,Delivered
O006338,C03532,P00207,S0259,2026-03-06,2026-03-12,1,4582.0,687.3,3894.7,Net Banking,Delivered
O006339,C01162,P00593,S0191,2025-09-24,2025-09-28,1,1838.0,275.7,1562.3,Net Banking,Delivered
O006340,C03431,P00744,S0228,2026-04-02,2026-04-09,1,1833.0,366.6,1466.4,Credit Card,Delivered
O006341,C00363,P00911,S0070,2026-04-18,2026-04-26,2,1000.0,300.0,1700.0,COD,Delivered
O006342,C01600,P00073,S0161,2026-03-10,2026-03-14,1,1587.0,238.05,1348.95,UPI,Delivered
O006343,C03543,P00522,S0213,2026-03-09,2026-03-14,1,534.0,160.2,373.8,UPI,Delivered
O006344,C03414,P00555,S0294,2025-12-19,2025-12-21,1,2230.0,111.5,2118.5,Net Banking,Delivered
O006345,C01042,P00944,S0198,2025-11-19,2025-11-27,1,1212.0,242.4,969.6,Net Banking,Delivered
O006346,C03675,P00933,S0072,2025-11-08,2025-11-10,1,613.0,61.3,551.7,UPI,Delivered
O006347,C02220,P00577,S0048,2026-05-13,2026-05-17,1,333.0,16.65,316.35,Credit Card,Delivered
O006348,C00599,P00549,S0045,2025-08-24,2025-08-29,1,1074.0,107.4,966.6,UPI,Delivered
O006349,C00582,P00321,S0021,2026-05-25,2026-05-27,1,2316.0,463.2,1852.8,UPI,Delivered
O006350,C00103,P00876,S0059,2025-12-02,2025-12-07,1,4779.0,1194.75,3584.25,Credit Card,Delivered
O006351,C03960,P00285,S0176,2025-08-15,2025-08-23,1,300.0,90.0,210.0,UPI,Delivered
O006352,C04365,P00426,S0048,2026-01-26,2026-02-02,1,780.0,156.0,624.0,UPI,Delivered
O006353,C03255,P00143,S0056,2026-05-29,2026-06-04,1,260.0,13.0,247.0,UPI,Delivered
O006354,C04956,P00151,S0092,2026-02-13,2026-02-15,1,1939.0,387.8,1551.2,Debit Card,Delivered
O006355,C00111,P00189,S0300,2026-05-15,2026-05-19,2,835.0,334.0,1336.0,UPI,Delivered
O006356,C01745,P00228,S0094,2026-05-22,2026-05-26,1,1991.0,597.3,1393.7,COD,Delivered
O006357,C02430,P00838,S0107,2025-12-26,2025-12-31,1,1271.0,190.65,1080.35,UPI,Delivered
O006358,C00801,P00580,S0027,2025-11-22,2025-11-26,1,1967.0,295.05,1671.95,UPI,Delivered
O006359,C01588,P00863,S0106,2026-05-31,2026-06-08,2,2378.0,0.0,4756.0,Credit Card,Delivered
O006360,C00106,P00920,S0082,2026-01-06,2026-01-12,1,2539.0,761.7,1777.3,Net Banking,Delivered
O006361,C02577,P00214,S0082,2026-07-11,,1,1587.0,158.7,1428.3,UPI,Cancelled
O006362,C04283,P00086,S0241,2026-08-09,2026-08-13,1,609.0,60.9,548.1,Credit Card,Delivered
O006363,C00439,P00428,S0284,2025-11-05,2025-11-10,1,1572.0,314.4,1257.6,COD,Delivered
O006364,C01766,P00784,S0099,2026-05-13,2026-05-19,1,822.0,246.6,575.4,UPI,Delivered
O006365,C02772,P00507,S0083,2026-07-19,2026-07-26,1,2708.0,812.4,1895.6,COD,Delivered
O006366,C04436,P00268,S0165,2026-06-23,2026-07-01,1,2332.0,699.6,1632.4,COD,Delivered
O006367,C00510,P00415,S0007,2025-10-13,2025-10-18,1,1205.0,241.0,964.0,COD,Delivered
O006368,C02272,P00952,S0052,2026-08-04,2026-08-10,1,1231.0,307.75,923.25,COD,Delivered
O006369,C02418,P00731,S0171,2026-02-15,2026-02-20,1,766.0,114.9,651.1,COD,Delivered
O006370,C02939,P00614,S0185,2025-10-06,2025-10-14,1,771.0,0.0,771.0,UPI,Delivered
O006371,C04796,P00556,S0278,2026-03-21,,1,1316.0,0.0,1316.0,COD,Cancelled
O006372,C01628,P00202,S0202,2026-05-24,2026-05-27,2,906.0,271.8,1540.2,UPI,Delivered
O006373,C02732,P00069,S0196,2026-03-28,2026-03-30,1,2452.0,613.0,1839.0,Credit Card,Delivered
O006374,C02698,P00283,S0090,2026-07-23,2026-07-26,1,1476.0,369.0,1107.0,COD,Delivered
O006375,C03510,P00200,S0227,2025-10-28,2025-11-02,1,181.0,9.05,171.95,COD,Delivered
O006376,C01955,P00624,S0048,2025-12-23,2025-12-28,2,1009.0,100.9,1917.1,COD,Delivered
O006377,C01418,P00578,S0144,2025-08-19,2025-08-25,2,1320.0,264.0,2376.0,COD,Delivered
O006378,C00565,P00245,S0021,2025-12-01,2025-12-07,1,1301.0,195.15,1105.85,COD,Delivered
O006379,C03694,P00475,S0096,2025-10-18,2025-10-20,1,2183.0,545.75,1637.25,COD,Delivered
O006380,C02067,P00495,S0261,2026-02-16,2026-02-24,1,1857.0,557.1,1299.9,COD,Delivered
O006381,C00977,P00564,S0246,2026-07-22,2026-07-28,2,936.0,280.8,1591.2,Credit Card,Delivered
O006382,C03913,P00513,S0167,2025-08-26,2025-08-28,1,449.0,112.25,336.75,UPI,Delivered
O006383,C03574,P00542,S0218,2026-04-06,2026-04-10,1,2778.0,138.9,2639.1,Net Banking,Delivered
O006384,C04802,P00919,S0152,2025-12-04,2025-12-06,1,2441.0,610.25,1830.75,UPI,Delivered
O006385,C00926,P00258,S0217,2026-02-12,2026-02-15,2,1840.0,920.0,2760.0,COD,Delivered
O006386,C00155,P00377,S0038,2026-03-07,2026-03-14,1,3393.0,0.0,3393.0,UPI,Delivered
O006387,C01988,P00200,S0227,2026-07-27,2026-07-29,1,181.0,0.0,181.0,COD,Delivered
O006388,C03270,P00064,S0142,2026-04-22,2026-04-25,1,1432.0,286.4,1145.6,Net Banking,Delivered
O006389,C00322,P00187,S0169,2026-05-15,,1,1775.0,355.0,1420.0,COD,Cancelled
O006390,C00235,P00469,S0096,2025-11-25,,1,2118.0,211.8,1906.2,COD,Cancelled
O006391,C01195,P00158,S0104,2026-04-27,2026-05-04,1,867.0,86.7,780.3,COD,Delivered
O006392,C01120,P00837,S0170,2026-01-07,2026-01-09,2,2490.0,996.0,3984.0,UPI,Delivered
O006393,C03530,P00286,S0245,2026-05-07,2026-05-10,1,1839.0,459.75,1379.25,COD,Delivered
O006394,C00535,P00846,S0247,2026-01-17,2026-01-23,1,2862.0,715.5,2146.5,COD,Delivered
O006395,C03700,P00311,S0161,2025-12-08,2025-12-12,1,1939.0,581.7,1357.3,UPI,Delivered
O006396,C03953,P00376,S0211,2026-03-18,2026-03-24,2,1883.0,564.9,3201.1,COD,Delivered
O006397,C00216,P00961,S0055,2026-04-17,2026-04-23,1,2180.0,0.0,2180.0,Net Banking,Delivered
O006398,C04048,P00550,S0257,2026-01-06,,2,568.0,340.8,795.2,COD,Cancelled
O006399,C02799,P00167,S0029,2025-08-19,2025-08-26,1,762.0,228.6,533.4,UPI,Delivered
O006400,C02315,P00706,S0173,2025-12-25,2025-12-29,2,1236.0,741.6,1730.4,COD,Delivered
O006401,C04572,P00596,S0294,2025-12-14,2025-12-19,1,1638.0,327.6,1310.4,UPI,Delivered
O006402,C01409,P00566,S0281,2025-09-29,2025-10-05,1,2982.0,298.2,2683.8,COD,Delivered
O006403,C02307,P00872,S0074,2026-07-28,2026-08-04,1,3017.0,905.1,2111.9,Credit Card,Delivered
O006404,C04186,P00765,S0125,2026-06-09,2026-06-15,1,4971.0,0.0,4971.0,Credit Card,Delivered
O006405,C03487,P00522,S0213,2025-09-05,2025-09-10,2,534.0,0.0,1068.0,UPI,Delivered
O006406,C01804,P00681,S0293,2026-05-31,2026-06-06,1,894.0,223.5,670.5,Debit Card,Delivered
O006407,C03079,P00656,S0054,2026-03-30,2026-04-01,1,3661.0,549.15,3111.85,Debit Card,Delivered
O006408,C02066,P00874,S0103,2025-11-11,2025-11-17,1,593.0,118.6,474.4,Net Banking,Delivered
O006409,C02749,P00063,S0248,2026-01-07,2026-01-14,1,607.0,182.1,424.9,UPI,Delivered
O006410,C02457,P00594,S0299,2026-06-30,2026-07-08,1,2332.0,699.6,1632.4,UPI,Delivered
O006411,C00068,P00953,S0272,2026-02-14,2026-02-19,1,2474.0,371.1,2102.9,Credit Card,Delivered
O006412,C00652,P00524,S0152,2026-07-29,2026-08-06,1,1354.0,270.8,1083.2,Debit Card,Delivered
O006413,C03638,P00973,S0205,2026-07-10,2026-07-17,1,1366.0,273.2,1092.8,UPI,Delivered
O006414,C02540,P00348,S0176,2025-12-17,2025-12-21,1,1107.0,55.35,1051.65,UPI,Delivered
O006415,C02147,P00785,S0173,2026-06-04,2026-06-09,1,1201.0,240.2,960.8,COD,Delivered
O006416,C04685,P00627,S0218,2025-11-07,2025-11-09,1,1163.0,232.6,930.4,Credit Card,Delivered
O006417,C00326,P00622,S0124,2026-02-04,2026-02-10,1,255.0,38.25,216.75,UPI,Delivered
O006418,C04927,P00787,S0246,2025-12-20,2025-12-24,2,1403.0,0.0,2806.0,Debit Card,Delivered
O006419,C03148,P00070,S0230,2026-01-23,2026-01-30,1,810.0,0.0,810.0,UPI,Delivered
O006420,C04520,P00588,S0107,2026-07-22,,1,1702.0,170.2,1531.8,Credit Card,Cancelled
O006421,C00970,P00100,S0005,2025-08-26,2025-08-29,1,452.0,67.8,384.2,UPI,Delivered
O006422,C01461,P00211,S0043,2025-12-30,2026-01-07,1,2665.0,0.0,2665.0,credit card,Delivered
O006423,C04038,P00489,S0018,2026-05-15,2026-05-19,1,513.0,51.3,461.7,UPI,Delivered
O006424,C03143,P00219,S0055,2026-03-13,2026-03-21,1,693.0,34.65,658.35,COD,Delivered
O006425,C01190,P00072,S0185,2025-09-29,2025-10-03,1,754.0,188.5,565.5,COD,Delivered
O006426,C03519,P00297,S0048,2025-09-22,2025-09-28,1,1259.0,125.9,1133.1,Net Banking,Delivered
O006427,C02445,P00580,S0027,2025-12-24,2025-12-28,1,1967.0,0.0,1967.0,COD,Delivered
O006428,C04869,P00253,S0255,2026-03-09,2026-03-16,1,1214.0,303.5,910.5,UPI,Delivered
O006429,C01157,P00559,S0040,2026-05-10,2026-05-13,1,1028.0,0.0,1028.0,UPI,Delivered
O006430,C00227,P00195,S0190,2026-02-18,,1,1702.0,0.0,1702.0,COD,Cancelled
O006431,C04974,P00812,S0109,2026-04-28,2026-05-01,1,1032.0,154.8,877.2,COD,Delivered
O006432,C04021,P00022,S0007,2025-11-12,2025-11-20,1,4055.0,202.75,3852.25,UPI,Delivered
O006433,C02586,P00954,S0078,2026-05-14,2026-05-19,1,1495.0,373.75,1121.25,COD,Delivered
O006434,C04697,P00756,S0043,2026-02-26,2026-03-06,2,1734.0,693.6,2774.4,Net Banking,Delivered
O006435,C00530,P00252,S0202,2026-04-25,2026-04-30,1,2979.0,0.0,2979.0,UPI,Delivered
O006436,C00977,P00894,S0276,2026-02-23,2026-02-26,1,966.0,241.5,724.5,UPI,Delivered
O006437,C04866,P00627,S0218,2026-03-04,2026-03-10,1,1163.0,290.75,872.25,Credit Card,Delivered
O006438,C00912,P00177,S0183,2025-09-27,2025-09-30,1,1792.0,358.4,1433.6,UPI,Delivered
O006439,C02298,P00373,S0196,2026-08-10,2026-08-15,1,1244.0,0.0,1244.0,UPI,Delivered
O006440,C00373,P00612,S0142,2026-07-19,2026-07-25,1,812.0,40.6,771.4,Debit Card,Delivered
O006441,C04442,P00956,S0131,2026-05-28,2026-06-01,1,1271.0,317.75,953.25,UPI,Delivered
O006442,C00498,P00643,S0015,2026-04-28,2026-05-02,1,1846.0,553.8,1292.2,COD,Delivered
O006443,C00012,P00403,S0108,2026-01-11,2026-01-17,1,2311.0,231.1,2079.9,COD,Delivered
O006444,C04059,P00022,S0007,2026-02-25,2026-03-02,2,4055.0,2027.5,6082.5,COD,Delivered
O006445,C04266,P00725,S0053,2026-03-08,2026-03-12,1,3304.0,660.8,2643.2,Net Banking,Delivered
O006446,C01742,P00388,S0279,2026-06-09,2026-06-11,2,2229.0,1114.5,3343.5,Net Banking,Delivered
O006447,C01638,P00365,S0094,2025-11-22,2025-11-27,1,1790.0,89.5,1700.5,UPI,Delivered
O006448,C00426,P00960,S0116,2026-05-04,2026-05-08,1,1957.0,489.25,1467.75,UPI,Delivered
O006449,C00493,P00900,S0299,2025-10-24,2025-10-29,1,1549.0,154.9,1394.1,COD,Delivered
O006450,C04999,P00393,S0206,2026-06-04,2026-06-09,1,2387.0,119.35,2267.65,Net Banking,Delivered
O006451,C04153,P00602,S0231,2026-03-18,2026-03-25,2,1915.0,383.0,3447.0,UPI,Delivered
O006452,C01337,P00783,S0113,2026-05-26,2026-05-28,2,4448.0,0.0,8896.0,Credit Card,Delivered
O006453,C02566,P00777,S0165,2025-10-25,2025-10-27,1,954.0,190.8,763.2,COD,Delivered
O006454,C00391,P00082,S0008,2026-02-19,2026-02-27,1,679.0,67.9,611.1,UPI,Delivered
O006455,C00539,P00355,S0265,2026-06-28,2026-07-02,1,406.0,20.3,385.7,UPI,Delivered
O006456,C02068,P00659,S0288,2026-01-06,2026-01-14,1,1154.0,173.1,980.9,UPI,Delivered
O006457,C01280,P00179,S0209,2025-08-30,2025-09-04,1,523.0,52.3,470.7,Debit Card,Delivered
O006458,C03446,P00127,S0017,2026-04-21,2026-04-23,1,3505.0,175.25,3329.75,UPI,Delivered
O006459,C00550,P00050,S0252,2025-09-06,,1,2157.0,215.7,1941.3,Debit Card,Cancelled
O006460,C03962,P00492,S0010,2026-02-07,2026-02-14,1,1987.0,397.4,1589.6,COD,Delivered
O006461,C02808,P00309,S0265,2026-08-04,2026-08-09,1,2114.0,211.4,1902.6,COD,Delivered
O006462,C00843,P00743,S0140,2026-04-11,2026-04-18,1,641.0,0.0,641.0,Debit Card,Delivered
O006463,C04558,P00493,S0233,2026-02-06,2026-02-12,2,2272.0,1136.0,3408.0,COD,Delivered
O006464,C00513,P00588,S0107,2026-04-09,2026-04-15,2,1702.0,680.8,2723.2,UPI,Delivered
O006465,C02696,P00163,S0298,2026-04-26,2026-05-04,1,4405.0,440.5,3964.5,COD,Delivered
O006466,C03518,P00059,S0120,2025-10-21,2025-10-25,1,896.0,44.8,851.2,COD,Delivered
O006467,C03793,P00726,S0161,2025-09-14,2025-09-22,1,320.0,48.0,272.0,UPI,Delivered
O006468,C01449,P00445,S0236,2025-10-04,2025-10-08,1,1543.0,0.0,1543.0,Net Banking,Delivered
O006469,C00574,P00075,S0018,2026-05-30,2026-06-03,1,2089.0,0.0,2089.0,Debit Card,Delivered
O006470,C04227,P00911,S0070,2026-01-31,2026-02-03,2,1000.0,0.0,2000.0,Net Banking,Delivered
O006471,C00034,P00617,S0299,2026-05-15,2026-05-19,2,1446.0,0.0,2892.0,UPI,Delivered
O006472,C01682,P00187,S0169,2026-06-08,2026-06-13,1,1775.0,88.75,1686.25,UPI,Delivered
O006473,C01421,P00762,S0065,2025-11-30,2025-12-07,1,1921.0,384.2,1536.8,UPI,Delivered
O006474,C01942,P00260,S0218,2025-10-06,2025-10-08,1,303.0,30.3,272.7,Net Banking,Delivered
O006475,C03226,P00340,S0016,2026-07-27,2026-08-03,1,1351.0,135.1,1215.9,Credit Card,Delivered
O006476,C01286,P00575,S0121,2026-06-26,2026-06-29,1,1788.0,268.2,1519.8,UPI,Delivered
O006477,C00428,P00449,S0071,2025-09-28,2025-10-06,3,1439.0,215.85,4101.15,COD,Delivered
O006478,C04174,P00832,S0015,2026-04-23,2026-04-29,1,369.0,0.0,369.0,UPI,Delivered
O006479,C01074,P00015,S0082,2026-04-25,2026-04-27,1,1043.0,208.6,834.4,cod,Delivered
O006480,C04266,P00450,S0145,2026-05-16,2026-05-19,1,1289.0,128.9,1160.1,Credit Card,Delivered
O006481,C04134,P00911,S0070,2025-11-14,2025-11-21,1,1000.0,50.0,950.0,COD,Delivered
O006482,C04301,P00417,S0013,2026-05-05,2026-05-09,2,916.0,366.4,1465.6,COD,Delivered
O006483,C01021,P00573,S0236,2026-06-18,2026-06-21,1,2022.0,404.4,1617.6,COD,Delivered
O006484,C00987,P00334,S0032,2026-04-19,2026-04-25,1,1799.0,539.7,1259.3,COD,Delivered
O006485,C01844,P00982,S0211,2026-06-23,2026-06-27,1,696.0,174.0,522.0,COD,Delivered
O006486,C01667,P00741,S0184,2026-05-09,2026-05-13,1,649.0,64.9,584.1,Debit Card,Delivered
O006487,C00221,P00730,S0053,2026-01-29,2026-02-01,1,443.0,66.45,376.55,COD,Delivered
O006488,C00924,P00986,S0052,2025-11-22,2025-11-30,1,729.0,218.7,510.3,credit card,Delivered
O006489,C01296,P00652,S0185,2026-07-05,,1,2645.0,529.0,2116.0,COD,Cancelled
O006490,C00862,P00415,S0007,2025-08-17,2025-08-25,1,1205.0,361.5,843.5,UPI,Delivered
O006491,C04213,P00745,S0283,2026-05-27,2026-05-30,1,2493.0,747.9,1745.1,UPI,Delivered
O006492,C00085,P00316,S0193,2025-08-11,,1,253.0,75.9,177.1,Credit Card,Cancelled
O006493,C02489,P00838,S0107,2026-02-02,2026-02-10,1,1271.0,127.1,1143.9,UPI,Delivered
O006494,C03818,P00545,S0113,2025-11-28,2025-12-06,1,2253.0,112.65,2140.35,Net Banking,Delivered
O006495,C04715,P00963,S0110,2026-02-03,2026-02-07,1,562.0,28.1,533.9,UPI,Delivered
O006496,C03902,P00711,S0179,2025-10-11,2025-10-17,1,1594.0,79.7,1514.3,COD,Delivered
O006497,C00599,P00786,S0133,2026-01-06,2026-01-11,1,848.0,212.0,636.0,UPI,Delivered
O006498,C00382,P00317,S0132,2025-09-10,2025-09-14,1,3127.0,938.1,2188.9,Credit Card,Delivered
O006499,C04186,P00788,S0255,2026-02-18,2026-02-20,1,1498.0,149.8,1348.2,COD,Delivered
O006500,C03969,P00805,S0027,2025-08-19,2025-08-25,1,745.0,149.0,596.0,Net Banking,Delivered
O006501,C04991,P00916,S0186,2026-04-09,2026-04-11,1,2218.0,332.7,1885.3,COD,Delivered
O006502,C04048,P00221,S0284,2025-12-26,2026-01-01,1,2461.0,369.15,2091.85,Debit Card,Delivered
O006503,C03510,P00724,S0138,2025-12-02,2025-12-06,2,1636.0,490.8,2781.2,UPI,Delivered
O006504,C00052,P00456,S0216,2026-01-27,2026-02-03,1,1871.0,374.2,1496.8,COD,Delivered
O006505,C04471,P00366,S0031,2025-08-22,2025-08-28,1,1834.0,183.4,1650.6,COD,Delivered
O006506,C00211,P00329,S0294,2026-01-25,,1,4105.0,1026.25,3078.75,COD,Cancelled
O006507,C00848,P00963,S0110,2026-01-28,2026-02-05,1,562.0,112.4,449.6,COD,Delivered
O006508,C02705,P00762,S0065,2026-03-13,2026-03-15,1,1921.0,96.05,1824.95,Debit Card,Delivered
O006509,C00618,P00919,S0152,2025-08-20,2025-08-28,1,2441.0,0.0,2441.0,UPI,Delivered
O006510,C03977,P00482,S0200,2025-10-03,2025-10-06,3,849.0,509.4,2037.6,UPI,Delivered
O006511,C04556,P00788,S0255,2025-09-29,2025-10-05,1,1498.0,374.5,1123.5,UPI,Delivered
O006512,C04297,P00047,S0002,2026-01-17,2026-01-20,1,4306.0,645.9,3660.1,COD,Delivered
O006513,C00963,P00416,S0010,2026-02-12,2026-02-19,1,389.0,38.9,350.1,COD,Delivered
O006514,C02450,P00003,S0295,2025-11-28,2025-12-04,1,858.0,214.5,643.5,COD,Delivered
O006515,C04380,P00059,S0120,2025-12-09,2025-12-11,1,896.0,268.8,627.2,COD,Delivered
O006516,C03729,P00040,S0166,2025-12-18,2025-12-24,2,2090.0,1254.0,2926.0,UPI,Delivered
O006517,C01125,P00568,S0014,2026-05-20,,1,747.0,186.75,560.25,UPI,Cancelled
O006518,C02889,P00409,S0086,2026-04-18,2026-04-24,2,1177.0,470.8,1883.2,UPI,Delivered
O006519,C01533,P00702,S0195,2026-07-01,2026-07-06,1,654.0,32.7,621.3,UPI ,Delivered
O006520,C02843,P00434,S0038,2026-04-10,2026-04-12,2,559.0,167.7,950.3,UPI,Delivered
O006521,C04541,P00784,S0099,2025-12-18,2025-12-20,1,822.0,246.6,575.4,COD,Delivered
O006522,C01674,P00465,S0041,2025-11-01,2025-11-04,1,2084.0,312.6,1771.4,COD,Delivered
O006523,C03508,P00821,S0032,2026-04-17,2026-04-25,1,478.0,95.6,382.4,COD,Delivered
O006524,C02501,P00659,S0288,2025-09-22,2025-09-28,1,1154.0,0.0,1154.0,Credit Card,Delivered
O006525,C01455,P00107,S0298,2026-06-12,2026-06-19,1,2169.0,542.25,1626.75,COD,Delivered
O006526,C03569,P00690,S0279,2026-01-17,2026-01-20,1,1224.0,367.2,856.8,Debit Card,Delivered
O006527,C04581,P00018,S0173,2025-09-07,2025-09-10,1,2505.0,250.5,2254.5,COD,Delivered
O006528,C03530,P00928,S0240,2026-01-19,2026-01-27,1,2622.0,524.4,2097.6,UPI,Delivered
O006529,C01431,P00549,S0045,2026-06-04,2026-06-09,2,1074.0,537.0,1611.0,UPI,Delivered
O006530,C03476,P00078,S0130,2025-12-08,2025-12-11,3,959.0,575.4,2301.6,COD,Delivered
O006531,C01804,P00573,S0236,2025-10-26,2025-10-28,2,2022.0,202.2,3841.8,COD,Delivered
O006532,C00727,P00111,S0061,2026-05-14,2026-05-17,1,2044.0,102.2,1941.8,Net Banking,Delivered
O006533,C03934,P00832,S0015,2025-11-27,2025-12-04,1,369.0,110.7,258.3,COD,Delivered
O006534,C00627,P00663,S0115,2026-06-29,2026-07-06,1,2760.0,0.0,2760.0,COD,Delivered
O006535,C03403,P00128,S0210,2026-02-06,2026-02-08,2,425.0,255.0,595.0,COD,Delivered
O006536,C02235,P00893,S0204,2026-01-28,2026-02-01,1,996.0,298.8,697.2,Credit Card,Delivered
O006537,C00283,P00497,S0107,2026-06-08,2026-06-15,2,2636.0,0.0,5272.0,Credit Card,Delivered
O006538,C00957,P00538,S0272,2026-01-22,2026-01-29,1,667.0,133.4,533.6,COD,Delivered
O006539,C00518,P00616,S0291,2026-01-23,2026-01-26,1,1853.0,463.25,1389.75,Debit Card,Delivered
O006540,C02815,P00591,S0170,2025-09-10,,2,2612.0,0.0,5224.0,Net Banking,Cancelled
O006541,C03733,P00391,S0094,2026-01-27,2026-02-01,1,818.0,163.6,654.4,Debit Card,Delivered
O006542,C01599,P00058,S0136,2026-05-27,2026-05-29,1,1920.0,288.0,1632.0,UPI,Delivered
O006543,C04829,P00450,S0145,2025-09-28,2025-09-30,1,1289.0,64.45,1224.55,UPI,Delivered
O006544,C00259,P00103,S0128,2025-12-30,2026-01-04,1,2445.0,244.5,2200.5,Credit Card,Delivered
O006545,C04110,P00444,S0070,2025-10-11,2025-10-13,1,317.0,31.7,285.3,COD,Delivered
O006546,C02862,P00690,S0279,2026-05-22,2026-05-25,1,1224.0,122.4,1101.6,COD,Delivered
O006547,C04884,P00161,S0285,2025-09-13,2025-09-16,2,2110.0,633.0,3587.0,Net Banking,Delivered
O006548,C01515,P00973,S0205,2026-01-12,2026-01-18,2,1366.0,409.8,2322.2,Credit Card,Delivered
O006549,C02900,P00729,S0015,2025-11-12,2025-11-19,1,4053.0,1013.25,3039.75,UPI,Delivered
O006550,C02523,P00934,S0252,2026-04-11,2026-04-19,1,2153.0,645.9,1507.1,UPI,Delivered
O006551,C00574,P00434,S0038,2026-04-15,2026-04-18,1,559.0,55.9,503.1,Net Banking,Delivered
O006552,C03090,P00703,S0061,2025-12-27,2026-01-03,2,2292.0,1146.0,3438.0,UPI,Delivered
O006553,C02709,P00926,S0273,2026-04-27,2026-05-01,1,329.0,0.0,329.0,UPI,Delivered
O006554,C00696,P00411,S0182,2026-04-09,2026-04-13,3,499.0,224.55,1272.45,UPI,Delivered
O006555,C03551,P00182,S0276,2025-10-17,2025-10-25,3,1681.0,756.45,4286.55,Debit Card,Delivered
O006556,C03195,P00783,S0113,2025-10-02,2025-10-10,2,4448.0,889.6,8006.4,COD,Delivered
O006557,C00172,P00745,S0283,2026-04-10,2026-04-13,1,2493.0,623.25,1869.75,UPI,Delivered
O006558,C04334,P00476,S0082,2025-10-23,2025-10-31,2,1268.0,0.0,2536.0,Net Banking,Delivered
O006559,C04394,P00152,S0215,2025-08-21,2025-08-28,1,1334.0,200.1,1133.9,Debit Card,Delivered
O006560,C03147,P00308,S0194,2025-10-09,2025-10-11,2,906.0,271.8,1540.2,Debit Card,Delivered
O006561,C02602,P00480,S0269,2025-12-14,2025-12-16,1,588.0,88.2,499.8,Credit Card,Delivered
O006562,C02438,P00212,S0161,2026-05-06,2026-05-09,1,2357.0,235.7,2121.3,Credit Card,Delivered
O006563,C02148,P00201,S0093,2026-01-01,2026-01-06,1,1527.0,305.4,1221.6,COD,Delivered
O006564,C01775,P00453,S0145,2026-06-12,2026-06-19,2,1964.0,0.0,3928.0,UPI,Delivered
O006565,C01870,P00086,S0241,2026-05-11,2026-05-18,2,609.0,60.9,1157.1,Debit Card,Delivered
O006566,C02493,P00295,S0218,2025-09-20,2025-09-26,1,668.0,66.8,601.2,Credit Card,Delivered
O006567,C01305,P00349,S0130,2026-04-04,2026-04-07,1,3358.0,839.5,2518.5,UPI,Delivered
O006568,C04955,P00265,S0026,2026-07-08,2026-07-10,1,2196.0,658.8,1537.2,COD,Delivered
O006569,C00856,P00184,S0218,2025-10-09,2025-10-14,1,1533.0,459.9,1073.1,UPI,Delivered
O006570,C00553,P00530,S0109,2026-05-14,2026-05-21,1,2526.0,505.2,2020.8,Credit Card,Delivered
O006571,C04744,P00936,S0141,2025-11-03,2025-11-05,1,1743.0,87.15,1655.85,Net Banking,Delivered
O006572,C03693,P00382,S0129,2026-04-09,2026-04-11,1,1220.0,122.0,1098.0,Debit Card,Delivered
O006573,C00425,P00833,S0277,2026-06-17,2026-06-20,1,1802.0,540.6,1261.4,UPI,Delivered
O006574,C00213,P00521,S0213,2026-06-06,2026-06-11,3,4517.0,1355.1,12195.9,UPI,Delivered
O006575,C00031,P00998,S0148,2026-01-29,2026-02-04,2,2983.0,1789.8,4176.2,UPI,Delivered
O006576,C01496,P00221,S0284,2026-02-13,2026-02-19,1,2461.0,615.25,1845.75,UPI,Delivered
O006577,C04892,P00389,S0168,2026-04-01,2026-04-03,1,2809.0,702.25,2106.75,UPI,Delivered
O006578,C00091,P00012,S0276,2025-12-23,2025-12-27,2,2690.0,1076.0,4304.0,Debit Card,Delivered
O006579,C03362,P00788,S0255,2026-07-24,2026-07-27,1,1498.0,0.0,1498.0,COD,Delivered
